lat,long,case_type,file_date,grade,label
42.3439334,-71.1428773,Non-payment of Rent,4/8/2021,C,C1
42.3491349,-71.1399312,Non-payment of Rent,7/3/2023,C,C1
42.3548598,-71.1307814,Non-payment of Rent,7/3/2023,C,C1
42.3403969,-71.152682,Cause,7/3/2023,C,C1
42.3494641,-71.1577195,Cause,7/3/2023,C,C1
42.347185,-71.137897,Non-payment of Rent,7/3/2023,C,C1
42.3561287,-71.1532406,Non-payment of Rent,3/12/2024,C,C1
42.3561487,-71.1535506,Non-payment of Rent,3/12/2024,C,C1
42.3469561,-71.1374087,Cause,8/29/2022,C,C1
42.3491205,-71.1351388,Non-payment of Rent,2/7/2020,C,C1
42.3439334,-71.1428773,Non-payment of Rent,2/3/2020,C,C1
42.3561287,-71.1532406,Non-payment of Rent,2/3/2020,C,C1
42.356565,-71.151799,Non-payment of Rent,2/3/2020,C,C1
42.3488291,-71.1361665,Non-payment of Rent,2/7/2020,C,C1
42.352705,-71.12161,Non-payment of Rent,2/3/2020,C,C1
42.34795,-71.13367,Non-payment of Rent,2/3/2020,C,C1
42.3386354,-71.146802,No Cause,2/3/2020,C,C1
42.3563687,-71.1534106,Non-payment of Rent,2/3/2020,C,C1
42.3501767,-71.1300267,Cause,2/7/2020,C,C1
42.349135,-71.135143,Non-payment of Rent,2/3/2020,C,C1
42.3492796,-71.1347997,Non-payment of Rent,2/3/2020,C,C1
42.3498927,-71.1349148,Non-payment of Rent,2/24/2020,C,C1
42.355855,-71.156253,Non-payment of Rent,3/2/2020,C,C1
42.348788,-71.1352108,Cause,3/2/2020,C,C1
42.3487493,-71.1333272,Non-payment of Rent,2/10/2020,C,C1
42.352905,-71.129302,Non-payment of Rent,3/6/2020,C,C1
42.3555887,-71.1474806,Cause,3/2/2020,C,C1
42.3398458,-71.1553552,No Cause,2/10/2020,C,C1
42.3487493,-71.1333272,Non-payment of Rent,11/30/2020,C,C1
42.339777,-71.150377,Non-payment of Rent,3/22/2021,C,C1
42.3499896,-71.1401372,Non-payment of Rent,3/22/2021,C,C1
42.3489564,-71.1400613,Non-payment of Rent,3/15/2021,C,C1
42.3469561,-71.1374087,Non-payment of Rent,3/15/2021,C,C1
42.352705,-71.12161,Non-payment of Rent,11/30/2020,C,C1
42.349061,-71.1379542,Non-payment of Rent,12/28/2020,C,C1
42.3550181,-71.130921,Non-payment of Rent,11/30/2020,C,C1
42.3392861,-71.1541517,Non-payment of Rent,11/30/2020,C,C1
42.352705,-71.12161,Non-payment of Rent,11/30/2020,C,C1
42.352705,-71.12161,Cause,4/11/2022,C,C1
42.3533754,-71.1299892,Non-payment of Rent,11/30/2020,C,C1
42.3500286,-71.1401422,Non-payment of Rent,11/30/2020,C,C1
42.351023,-71.1253459,Non-payment of Rent,11/30/2020,C,C1
42.347357,-71.13368,Non-payment of Rent,4/11/2022,C,C1
42.3410235,-71.1439813,Non-payment of Rent,3/15/2021,C,C1
42.3491868,-71.1411789,Non-payment of Rent,12/20/2021,C,C1
42.3553687,-71.1466106,Non-payment of Rent,3/15/2021,C,C1
42.350417,-71.1403814,Non-payment of Rent,12/20/2021,C,C1
42.35152,-71.126195,Non-payment of Rent,8/8/2022,C,C1
42.3499896,-71.1401372,No Cause,6/27/2022,C,C1
42.3463623,-71.1465552,Non-payment of Rent,9/6/2022,C,C1
42.355555,-71.1312114,Non-payment of Rent,9/12/2022,C,C1
42.3553687,-71.1466106,Non-payment of Rent,8/8/2022,C,C1
42.3537168,-71.1501729,No Cause,9/6/2022,C,C1
42.3387617,-71.1536979,Non-payment of Rent,9/6/2022,C,C1
42.34749,-71.133145,Non-payment of Rent,6/27/2022,C,C1
42.3437399,-71.1428665,Non-payment of Rent,8/29/2022,C,C1
42.3427017,-71.1431036,Non-payment of Rent,6/27/2022,C,C1
42.347357,-71.13368,Non-payment of Rent,6/27/2022,C,C1
42.3512897,-71.1274074,Cause,9/12/2022,C,C1
42.3417177,-71.1416343,Non-payment of Rent,8/29/2022,C,C1
42.34904,-71.140113,Cause,5/16/2022,C,C1
42.340244,-71.146547,Non-payment of Rent,9/6/2022,C,C1
42.343445,-71.1421036,Non-payment of Rent,6/13/2022,C,C1
42.3473347,-71.1461659,Non-payment of Rent,9/12/2022,C,C1
42.3484392,-71.1389024,Non-payment of Rent,6/13/2022,C,C1
42.3469511,-71.1351959,Non-payment of Rent,6/27/2022,C,C1
42.31309,-71.093918,Cause,7/8/2022,C,C10
42.28795,-71.08426,Non-payment of Rent,6/21/2022,C,C10
42.29426,-71.08218,Non-payment of Rent,7/21/2022,C,C10
42.309455,-71.07414,No Cause,4/4/2022,C,C10
42.310845,-71.079417,Non-payment of Rent,4/11/2022,C,C10
42.2966325,-71.0774958,Non-payment of Rent,4/11/2022,C,C10
42.3118767,-71.0763127,Non-payment of Rent,4/11/2022,C,C10
42.28316,-71.0867,No Cause,7/18/2022,C,C10
42.283195,-71.08595,Non-payment of Rent,4/12/2022,C,C10
42.3103487,-71.0772306,Cause,3/28/2022,C,C10
42.304155,-71.079944,Cause,4/22/2022,C,C10
42.31042,-71.088314,Non-payment of Rent,5/6/2022,C,C10
42.297405,-71.086735,No Cause,7/15/2022,C,C10
42.291275,-71.089555,Non-payment of Rent,4/1/2022,C,C10
42.3104206,-71.0898817,No Cause,7/7/2022,C,C10
42.28725,-71.07854,Non-payment of Rent,4/29/2022,C,C10
42.3020545,-71.0823688,No Cause,5/13/2022,C,C10
42.2914602,-71.0765301,Cause,4/22/2022,C,C10
42.29054,-71.0742472,No Cause,5/9/2022,C,C10
42.28795,-71.08426,Non-payment of Rent,6/21/2022,C,C10
42.29054,-71.0742472,Non-payment of Rent,5/9/2022,C,C10
42.28582,-71.088063,Cause,5/13/2022,C,C10
42.29426,-71.08218,Non-payment of Rent,6/30/2022,C,C10
42.2950382,-71.0774733,No Cause,5/9/2022,C,C10
42.2964,-71.086497,No Cause,5/18/2022,C,C10
42.296375,-71.087124,Non-payment of Rent,4/7/2022,C,C10
42.2904336,-71.0776042,Non-payment of Rent,4/28/2022,C,C10
42.29107,-71.07444,Cause,7/13/2022,C,C10
42.29833,-71.083667,Non-payment of Rent,5/26/2022,C,C10
42.2875646,-71.0937265,Non-payment of Rent,4/11/2022,C,C10
42.31078,-71.082955,Non-payment of Rent,7/8/2022,C,C10
42.3093287,-71.0855706,Cause,6/17/2022,C,C10
42.29054,-71.0742472,No Cause,4/11/2022,C,C10
42.3101791,-71.0859246,Cause,6/16/2022,C,C10
42.28787,-71.087955,Cause,2/14/2022,C,C10
42.3041595,-71.083911,Non-payment of Rent,2/11/2022,C,C10
42.312925,-71.091046,Non-payment of Rent,2/11/2022,C,C10
42.3071317,-71.0836415,No Cause,2/14/2022,C,C10
42.2986419,-71.0834186,Non-payment of Rent,3/11/2022,C,C10
42.283085,-71.083687,Cause,6/21/2022,C,C10
42.3065087,-71.0840606,Non-payment of Rent,7/14/2022,C,C10
42.293115,-71.079641,No Cause,2/14/2022,C,C10
42.31275,-71.09344,Cause,3/10/2022,C,C10
42.28721,-71.08727,Non-payment of Rent,2/14/2022,C,C10
42.28458,-71.07951,Foreclosure,3/11/2022,C,C10
42.3062187,-71.0841306,Non-payment of Rent,2/22/2022,C,C10
42.312211,-71.0913459,No Cause,2/14/2022,C,C10
42.3086087,-71.0897206,Non-payment of Rent,2/22/2022,C,C10
42.28724,-71.085457,No Cause,3/1/2022,C,C10
42.2861605,-71.093167,Cause,2/18/2022,C,C10
42.291545,-71.089482,Non-payment of Rent,2/14/2022,C,C10
42.3028318,-71.0838567,Non-payment of Rent,2/14/2022,C,C10
42.31068,-71.077477,Non-payment of Rent,2/28/2022,C,C10
42.287175,-71.092827,Non-payment of Rent,2/14/2022,C,C10
42.29534,-71.084355,Non-payment of Rent,2/28/2022,C,C10
42.2902686,-71.0743523,Cause,7/12/2022,C,C10
42.3005941,-71.0852317,No Cause,6/17/2022,C,C10
42.30887,-71.08595,Cause,5/6/2022,C,C10
42.3093287,-71.0855706,Cause,6/16/2022,C,C10
42.3064287,-71.0850106,Non-payment of Rent,7/14/2022,C,C10
42.28171,-71.08657,Cause,6/24/2022,C,C10
42.29724,-71.086505,No Cause,7/15/2022,C,C10
42.31189,-71.09283,Non-payment of Rent,7/18/2022,C,C10
42.300422,-71.084704,Cause,5/24/2022,C,C10
42.30151,-71.08181,No Cause,4/18/2022,C,C10
42.2990187,-71.0859706,Non-payment of Rent,7/15/2022,C,C10
42.3088566,-71.0901819,Non-payment of Rent,7/14/2022,C,C10
42.31355,-71.08406,Cause,6/16/2022,C,C10
42.287547,-71.0715949,Cause,1/20/2022,C,C10
42.29697,-71.087597,Non-payment of Rent,5/27/2022,C,C10
42.29798,-71.082228,No Cause,5/6/2022,C,C10
42.297032,-71.0839856,Non-payment of Rent,1/14/2022,C,C10
42.31525,-71.08741,Non-payment of Rent,4/19/2022,C,C10
42.28465,-71.07334,Non-payment of Rent,7/19/2022,C,C10
42.314065,-71.084534,Cause,5/19/2022,C,C10
42.28869,-71.082612,Cause,6/17/2022,C,C10
42.294685,-71.08897,Non-payment of Rent,6/7/2022,C,C10
42.31042,-71.08988,No Cause,7/7/2022,C,C10
42.28576,-71.09277,Non-payment of Rent,6/22/2022,C,C10
42.2966325,-71.0774958,Non-payment of Rent,7/5/2022,C,C10
42.3071,-71.08642,No Cause,1/18/2022,C,C10
42.2890625,-71.073887,No Cause,6/28/2022,C,C10
42.2873821,-71.0735614,Non-payment of Rent,2/3/2022,C,C10
42.28928,-71.07378,Non-payment of Rent,6/2/2022,C,C10
42.31067,-71.082475,Non-payment of Rent,6/21/2022,C,C10
42.2995571,-71.0834559,Cause,5/26/2022,C,C10
42.297032,-71.0839856,Non-payment of Rent,7/8/2022,C,C10
42.3089787,-71.0861106,Cause,7/13/2022,C,C10
42.30151,-71.08181,No Cause,5/30/2022,C,C10
42.31174,-71.09256,Non-payment of Rent,1/18/2022,C,C10
42.31208,-71.091406,No Cause,9/9/2022,C,C10
42.3135127,-71.0801663,No Cause,8/1/2022,C,C10
42.311445,-71.083225,Non-payment of Rent,8/26/2022,C,C10
42.31264,-71.09161,Non-payment of Rent,1/18/2022,C,C10
42.29523,-71.08604,Non-payment of Rent,9/16/2022,C,C10
42.288005,-71.084276,Non-payment of Rent,8/18/2022,C,C10
42.3105587,-71.0820706,Cause,7/25/2022,C,C10
42.3094987,-71.0858806,Cause,8/22/2022,C,C10
42.31282,-71.084942,No Cause,7/22/2022,C,C10
42.28404,-71.08873,No Cause,11/8/2021,C,C10
42.29381,-71.082972,Non-payment of Rent,7/27/2022,C,C10
42.3086087,-71.0897206,Non-payment of Rent,12/20/2021,C,C10
42.2902,-71.09115,Non-payment of Rent,7/26/2022,C,C10
42.3088566,-71.0901819,Non-payment of Rent,12/20/2021,C,C10
42.3087187,-71.0878106,Non-payment of Rent,12/20/2021,C,C10
42.283005,-71.0794,Non-payment of Rent,9/1/2022,C,C10
42.29571,-71.08167,Cause,8/1/2022,C,C10
42.31029,-71.08815,Cause,8/30/2022,C,C10
42.312023,-71.082643,Cause,9/1/2022,C,C10
42.2955654,-71.0781768,Cause,7/28/2022,C,C10
42.2962887,-71.0871406,Cause,7/29/2022,C,C10
42.28894,-71.09133,Non-payment of Rent,9/13/2022,C,C10
42.2979003,-71.0850916,Cause,8/12/2022,C,C10
42.31019,-71.091529,Non-payment of Rent,8/30/2022,C,C10
42.30448,-71.083905,No Cause,7/26/2022,C,C10
42.28682,-71.087382,Non-payment of Rent,8/22/2022,C,C10
42.3095701,-71.0837788,Non-payment of Rent,8/12/2022,C,C10
42.28625,-71.087362,No Cause,9/16/2022,C,C10
42.28811,-71.085642,No Cause,8/26/2022,C,C10
42.28321,-71.08294,Non-payment of Rent,8/18/2022,C,C10
42.311445,-71.083225,Non-payment of Rent,8/26/2022,C,C10
42.288879,-71.0757764,Cause,8/23/2022,C,C10
42.29381,-71.082972,Non-payment of Rent,7/27/2022,C,C10
42.31237,-71.088685,Non-payment of Rent,7/25/2022,C,C10
42.31456,-71.086636,No Cause,9/2/2022,C,C10
42.2835,-71.078647,Non-payment of Rent,9/7/2022,C,C10
42.31309,-71.093918,Cause,8/1/2022,C,C10
42.29811,-71.080356,Cause,8/23/2022,C,C10
42.29899,-71.086,Non-payment of Rent,8/26/2022,C,C10
42.2952588,-71.0764709,Non-payment of Rent,12/24/2019,C,C10
42.30906,-71.07956,Non-payment of Rent,1/27/2020,C,C10
42.3077487,-71.0833006,Non-payment of Rent,12/2/2019,C,C10
42.309965,-71.081008,Cause,9/20/2022,C,C10
42.28564,-71.087515,No Cause,9/20/2022,C,C10
42.30987,-71.079213,Non-payment of Rent,12/10/2019,C,C10
42.295855,-71.085227,Non-payment of Rent,12/10/2019,C,C10
42.3125587,-71.0774306,Non-payment of Rent,12/11/2019,C,C10
42.307295,-71.087841,Non-payment of Rent,12/2/2019,C,C10
42.2982137,-71.0848926,Non-payment of Rent,12/9/2019,C,C10
42.313463,-71.0919445,Cause,12/5/2019,C,C10
42.30845,-71.077057,Cause,12/13/2019,C,C10
42.3095887,-71.0911006,Non-payment of Rent,12/9/2019,C,C10
42.31078,-71.082955,Non-payment of Rent,12/5/2019,C,C10
42.299915,-71.079665,Cause,12/10/2019,C,C10
42.305807,-71.085387,Non-payment of Rent,12/9/2019,C,C10
42.31048,-71.08499,Cause,12/5/2019,C,C10
42.30942,-71.079823,Non-payment of Rent,12/5/2019,C,C10
42.29447,-71.08259,Non-payment of Rent,12/2/2019,C,C10
42.30275,-71.08329,Non-payment of Rent,12/12/2019,C,C10
42.309185,-71.09056,Non-payment of Rent,12/12/2019,C,C10
42.2993,-71.085687,Non-payment of Rent,12/6/2019,C,C10
42.29345,-71.089797,Cause,1/16/2020,C,C10
42.28952,-71.083913,Non-payment of Rent,1/27/2020,C,C10
42.28182,-71.08079,No Cause,1/28/2020,C,C10
42.30568,-71.08119,Non-payment of Rent,12/20/2019,C,C10
42.311425,-71.07553,Cause,12/30/2019,C,C10
42.30718,-71.08302,Non-payment of Rent,1/31/2020,C,C10
42.30575,-71.082391,Cause,1/27/2020,C,C10
42.2871214,-71.0752486,Non-payment of Rent,1/13/2020,C,C10
42.30916,-71.089752,Non-payment of Rent,12/27/2019,C,C10
42.3092,-71.07981,Non-payment of Rent,12/24/2019,C,C10
42.28649,-71.08626,Non-payment of Rent,1/30/2020,C,C10
42.31101,-71.08908,Non-payment of Rent,12/27/2019,C,C10
42.30886,-71.078402,Non-payment of Rent,1/6/2020,C,C10
42.31121,-71.08961,Non-payment of Rent,1/24/2020,C,C10
42.304145,-71.082892,Non-payment of Rent,12/20/2019,C,C10
42.29774,-71.087768,Non-payment of Rent,1/24/2020,C,C10
42.30763,-71.08692,Non-payment of Rent,1/22/2020,C,C10
42.30861,-71.08972,Non-payment of Rent,1/6/2020,C,C10
42.29471,-71.09016,Non-payment of Rent,1/7/2020,C,C10
42.31127,-71.089648,Non-payment of Rent,12/27/2019,C,C10
42.30568,-71.08119,Non-payment of Rent,12/20/2019,C,C10
42.29422,-71.08236,Non-payment of Rent,1/17/2020,C,C10
42.2920164,-71.0764235,No Cause,1/27/2020,C,C10
42.309095,-71.074385,Non-payment of Rent,12/17/2019,C,C10
42.297307,-71.086122,Cause,1/10/2020,C,C10
42.306973,-71.083483,Non-payment of Rent,1/27/2020,C,C10
42.29863,-71.079995,Non-payment of Rent,1/28/2020,C,C10
42.306982,-71.076935,Non-payment of Rent,1/27/2020,C,C10
42.30068,-71.083662,Non-payment of Rent,1/22/2020,C,C10
42.309075,-71.088112,Non-payment of Rent,1/14/2020,C,C10
42.31127,-71.089648,Cause,12/27/2019,C,C10
42.31094,-71.08679,Cause,1/14/2020,C,C10
42.30627,-71.07884,Non-payment of Rent,1/31/2020,C,C10
42.3150338,-71.0844545,Non-payment of Rent,1/27/2020,C,C10
42.31456,-71.086636,Non-payment of Rent,1/14/2020,C,C10
42.3081887,-71.0837406,Non-payment of Rent,1/7/2020,C,C10
42.308975,-71.090375,Non-payment of Rent,12/27/2019,C,C10
42.29739,-71.08301,Cause,1/31/2020,C,C10
42.28799,-71.08408,Non-payment of Rent,12/17/2019,C,C10
42.309185,-71.09056,Cause,12/27/2019,C,C10
42.309317,-71.09072,Non-payment of Rent,12/27/2019,C,C10
42.30594,-71.08148,Non-payment of Rent,12/20/2019,C,C10
42.2993,-71.085687,Non-payment of Rent,1/17/2020,C,C10
42.30943,-71.0739,Non-payment of Rent,1/27/2020,C,C10
42.2952588,-71.0764709,No Cause,12/24/2019,C,C10
42.2946,-71.090705,Non-payment of Rent,12/24/2019,C,C10
42.3105405,-71.0924293,Non-payment of Rent,1/21/2020,C,C10
42.31058,-71.07981,Non-payment of Rent,12/24/2019,C,C10
42.3111487,-71.0864806,Non-payment of Rent,1/14/2020,C,C10
42.30623,-71.07905,Non-payment of Rent,1/31/2020,C,C10
42.31275,-71.09344,Non-payment of Rent,12/27/2019,C,C10
42.2914602,-71.0765301,Non-payment of Rent,1/27/2020,C,C10
42.30079,-71.084473,Non-payment of Rent,1/27/2020,C,C10
42.2963,-71.088365,No Cause,1/14/2020,C,C10
42.3043,-71.082775,Non-payment of Rent,12/20/2019,C,C10
42.31057,-71.077155,Non-payment of Rent,1/27/2020,C,C10
42.31038,-71.091498,Non-payment of Rent,12/27/2019,C,C10
42.30096,-71.082242,No Cause,1/6/2020,C,C10
42.2914602,-71.0765301,Non-payment of Rent,1/27/2020,C,C10
42.31467,-71.08278,Non-payment of Rent,1/22/2020,C,C10
42.297025,-71.090586,Non-payment of Rent,1/17/2020,C,C10
42.30449,-71.08444,Non-payment of Rent,1/31/2020,C,C10
42.29432,-71.09015,Non-payment of Rent,12/24/2019,C,C10
42.2948,-71.09027,Non-payment of Rent,1/7/2020,C,C10
42.2963,-71.088365,No Cause,1/14/2020,C,C10
42.29062,-71.08893,Non-payment of Rent,1/31/2020,C,C10
42.30917,-71.07429,Non-payment of Rent,12/17/2019,C,C10
42.30516,-71.081522,Non-payment of Rent,12/20/2019,C,C10
42.31037,-71.07732,Non-payment of Rent,1/27/2020,C,C10
42.2896291,-71.0758515,Cause,12/30/2019,C,C10
42.306982,-71.076935,Non-payment of Rent,1/27/2020,C,C10
42.2890276,-71.0711864,Non-payment of Rent,1/17/2020,C,C10
42.303219,-71.078418,Non-payment of Rent,12/20/2019,C,C10
42.281259,-71.085855,Non-payment of Rent,1/14/2020,C,C10
42.28602,-71.080495,Non-payment of Rent,1/6/2020,C,C10
42.29365,-71.09095,Non-payment of Rent,12/24/2019,C,C10
42.3147824,-71.0861448,Cause,1/21/2020,C,C10
42.2914602,-71.0765301,Non-payment of Rent,1/27/2020,C,C10
42.31019,-71.091529,Non-payment of Rent,12/27/2019,C,C10
42.30655,-71.078171,Non-payment of Rent,1/31/2020,C,C10
42.30946,-71.08495,Non-payment of Rent,1/14/2020,C,C10
42.30836,-71.08731,Non-payment of Rent,12/23/2019,C,C10
42.30721,-71.083193,Non-payment of Rent,1/31/2020,C,C10
42.289297,-71.073176,Non-payment of Rent,12/18/2019,C,C10
42.28602,-71.080495,Non-payment of Rent,1/6/2020,C,C10
42.3117841,-71.0769737,Non-payment of Rent,1/24/2020,C,C10
42.30594,-71.08148,Non-payment of Rent,12/20/2019,C,C10
42.309095,-71.074385,Non-payment of Rent,12/17/2019,C,C10
42.28672,-71.085362,Non-payment of Rent,1/10/2020,C,C10
42.29314,-71.081291,Non-payment of Rent,12/27/2019,C,C10
42.3101432,-71.0911885,Non-payment of Rent,1/24/2020,C,C10
42.306927,-71.083383,Non-payment of Rent,1/27/2020,C,C10
42.30887,-71.08595,Non-payment of Rent,1/31/2020,C,C10
42.29461,-71.09076,Non-payment of Rent,12/24/2019,C,C10
42.31103,-71.08431,Non-payment of Rent,12/24/2019,C,C10
42.29739,-71.08301,Cause,12/20/2019,C,C10
42.312563,-71.08938,Non-payment of Rent,12/27/2019,C,C10
42.28702,-71.08733,Non-payment of Rent,12/27/2019,C,C10
42.306395,-71.081982,Non-payment of Rent,12/20/2019,C,C10
42.31108,-71.07559,Non-payment of Rent,1/22/2020,C,C10
42.3081887,-71.0837406,Non-payment of Rent,1/22/2020,C,C10
42.313257,-71.089399,Non-payment of Rent,1/22/2020,C,C10
42.30859,-71.077267,Non-payment of Rent,1/22/2020,C,C10
42.311897,-71.080977,Cause,12/20/2019,C,C10
42.3073587,-71.0835806,Non-payment of Rent,1/31/2020,C,C10
42.306615,-71.080897,Non-payment of Rent,12/24/2019,C,C10
42.29085,-71.08794,Non-payment of Rent,1/27/2020,C,C10
42.3047587,-71.0843606,Non-payment of Rent,1/10/2020,C,C10
42.31029,-71.08815,Non-payment of Rent,12/27/2019,C,C10
42.3154587,-71.0857906,Cause,1/14/2020,C,C10
42.30655,-71.078171,Non-payment of Rent,1/31/2020,C,C10
42.289511,-71.084775,Non-payment of Rent,1/27/2020,C,C10
42.2890276,-71.0711864,Non-payment of Rent,1/17/2020,C,C10
42.29375,-71.09117,Non-payment of Rent,12/24/2019,C,C10
42.308725,-71.089148,Non-payment of Rent,1/24/2020,C,C10
42.30917,-71.07429,Non-payment of Rent,12/17/2019,C,C10
42.31134,-71.079885,Non-payment of Rent,12/18/2019,C,C10
42.2865027,-71.0747585,Cause,8/23/2021,C,C10
42.3109658,-71.0835166,Non-payment of Rent,2/24/2020,C,C10
42.28453,-71.07854,Non-payment of Rent,9/13/2021,C,C10
42.30782,-71.07975,Non-payment of Rent,9/2/2021,C,C10
42.3125587,-71.0774306,Cause,8/26/2021,C,C10
42.309585,-71.078777,Non-payment of Rent,2/21/2020,C,C10
42.311205,-71.085516,Non-payment of Rent,2/21/2020,C,C10
42.3074987,-71.0875406,Non-payment of Rent,3/16/2020,C,C10
42.2928583,-71.0769201,Non-payment of Rent,2/24/2020,C,C10
42.31226,-71.07964,Non-payment of Rent,3/18/2020,C,C10
42.31467,-71.08278,Non-payment of Rent,2/24/2020,C,C10
42.29363,-71.082915,Non-payment of Rent,2/24/2020,C,C10
42.312565,-71.077425,Non-payment of Rent,2/21/2020,C,C10
42.2908286,-71.0772251,Non-payment of Rent,2/24/2020,C,C10
42.2870024,-71.0740595,Non-payment of Rent,10/14/2021,C,C10
42.3040934,-71.0840357,No Cause,10/18/2021,C,C10
42.31256,-71.07743,Non-payment of Rent,8/30/2021,C,C10
42.28752,-71.09332,Non-payment of Rent,9/2/2021,C,C10
42.301665,-71.079395,Cause,8/27/2021,C,C10
42.30961,-71.08423,No Cause,9/13/2021,C,C10
42.297245,-71.088496,No Cause,10/12/2021,C,C10
42.29938,-71.08482,Non-payment of Rent,9/2/2021,C,C10
42.3113494,-71.0894423,No Cause,10/14/2021,C,C10
42.29534,-71.085302,Cause,9/13/2021,C,C10
42.3091087,-71.0875306,Non-payment of Rent,9/27/2021,C,C10
42.3101917,-71.0895748,SP Transfer- No Cause,8/30/2021,C,C10
42.29052,-71.08667,Cause,10/18/2021,C,C10
42.312965,-71.092595,Non-payment of Rent,9/13/2021,C,C10
42.28232,-71.080232,No Cause,8/30/2021,C,C10
42.29617,-71.08785,Cause,9/13/2021,C,C10
42.29142,-71.08947,Cause,10/12/2021,C,C10
42.3065087,-71.0840606,Non-payment of Rent,9/27/2021,C,C10
42.30151,-71.08181,Non-payment of Rent,9/2/2021,C,C10
42.3091087,-71.0875306,Non-payment of Rent,9/27/2021,C,C10
42.30721,-71.083193,Cause,10/22/2021,C,C10
42.306927,-71.083383,Non-payment of Rent,10/12/2021,C,C10
42.31324,-71.091507,No Cause,9/17/2021,C,C10
42.29623,-71.08374,Cause,10/12/2021,C,C10
42.312,-71.09238,Non-payment of Rent,9/13/2021,C,C10
42.30643,-71.0864,Non-payment of Rent,10/22/2021,C,C10
42.29142,-71.08947,Cause,10/12/2021,C,C10
42.3066,-71.07816,Cause,10/14/2021,C,C10
42.28329,-71.07853,Cause,8/23/2021,C,C10
42.3087187,-71.0878106,Non-payment of Rent,10/22/2021,C,C10
42.3121987,-71.0795406,Cause,9/20/2021,C,C10
42.31185,-71.09274,Non-payment of Rent,9/13/2021,C,C10
42.284105,-71.077116,Non-payment of Rent,10/15/2021,C,C10
42.289925,-71.07489,Cause,8/23/2021,C,C10
42.2889636,-71.0735248,Non-payment of Rent,9/17/2021,C,C10
42.29697,-71.087597,Cause,9/16/2021,C,C10
42.29798,-71.082228,Cause,10/21/2021,C,C10
42.31042,-71.088314,No Cause,10/15/2021,C,C10
42.28382,-71.078155,Non-payment of Rent,2/24/2020,C,C10
42.28539,-71.078002,Cause,2/10/2022,C,C10
42.3090371,-71.0889109,Non-payment of Rent,3/19/2020,C,C10
42.2988627,-71.0858046,Non-payment of Rent,2/14/2020,C,C10
42.3095887,-71.0911006,Non-payment of Rent,2/7/2020,C,C10
42.29426,-71.08037,Non-payment of Rent,2/14/2020,C,C10
42.29704,-71.082307,Non-payment of Rent,2/14/2020,C,C10
42.30299,-71.082073,Non-payment of Rent,2/14/2020,C,C10
42.3123587,-71.0928506,Non-payment of Rent,12/17/2021,C,C10
42.3093087,-71.0907306,Cause,12/7/2021,C,C10
42.3087454,-71.0892269,Non-payment of Rent,12/22/2021,C,C10
42.288879,-71.0757764,Non-payment of Rent,11/23/2021,C,C10
42.30801,-71.07639,No Cause,11/8/2021,C,C10
42.28321,-71.08294,Non-payment of Rent,11/5/2021,C,C10
42.31269,-71.09237,Non-payment of Rent,12/17/2021,C,C10
42.28437,-71.081413,Non-payment of Rent,12/16/2021,C,C10
42.29774,-71.087768,Non-payment of Rent,12/10/2021,C,C10
42.3086087,-71.0897206,Non-payment of Rent,11/22/2021,C,C10
42.31525,-71.08741,Non-payment of Rent,11/11/2021,C,C10
42.31033,-71.08974,Cause,12/2/2021,C,C10
42.3081187,-71.0869306,Non-payment of Rent,11/12/2021,C,C10
42.29646,-71.08711,Cause,12/21/2021,C,C10
42.28593,-71.087627,No Cause,11/5/2021,C,C10
42.3124441,-71.0772785,Cause,11/2/2021,C,C10
42.28171,-71.08657,Cause,12/9/2021,C,C10
42.2842121,-71.0908115,Non-payment of Rent,11/5/2021,C,C10
42.28329,-71.07853,Non-payment of Rent,11/15/2021,C,C10
42.3081487,-71.0860006,Non-payment of Rent,11/12/2021,C,C10
42.3093087,-71.0907306,Non-payment of Rent,11/4/2021,C,C10
42.295015,-71.080225,Cause,11/22/2021,C,C10
42.3082187,-71.0864906,Non-payment of Rent,11/12/2021,C,C10
42.3062187,-71.0841306,Non-payment of Rent,11/22/2021,C,C10
42.291275,-71.089555,Non-payment of Rent,12/17/2021,C,C10
42.2873266,-71.0758268,Non-payment of Rent,11/15/2021,C,C10
42.28291,-71.08028,Cause,11/18/2021,C,C10
42.31294,-71.09218,Non-payment of Rent,12/17/2021,C,C10
42.3087267,-71.0873746,Non-payment of Rent,11/12/2021,C,C10
